,business_id,IdAtributos
13027,6Gon-iz1NnzPPbwQhIG60A,3
13028,XTNu6IrYn_xn05wuqjrxiA,3
13029,C-_qY1Ptl7dHLJIKTwFY5w,3
13030,L4ZgM6NAMta46QC9SC7jtA,3
13031,peqO2V1rf1oSXwclQlP-aA,3
13032,YXTtLxhFjPP8IgB_iEEucg,3
13033,ByTGgZOy9QLWwsPh5RKkfw,3
13034,dB7-TdEG4llXz9HwpMAZPg,3
13035,R-HVj4pOPPXbO5TmBbEwWA,3
13036,OuJNtoPL1NLjkgzPM4PcFA,3
13037,dsfRniRgfbDjC8os848B6A,3
13038,RzRc0HDJVFSDsem_dp_mjA,3
13039,0JlxuzzDo1Sv89S9ApI9Ng,3
13040,EmBa8UWYRwM_3hagkqwtIg,3
13041,ZbwNvz9TYU_ePG7ZmaAzMw,3
13042,H061rGK0tKh5H_T104vz1A,3
13043,5oSMIhWSvMyZQs57AsNTSA,3
13044,FQduMQtZF8NNo2YsE9DknA,3
13045,fpoy10eejKRpe9DhkUB9wg,3
13046,0SWqECZ39P2MlmeXbKnUjg,3
13047,gObIZC2lTwGOxIx_7izuiA,3
13048,HCUSKJ9NUkISn31O8Jgj_w,3
13049,asuAMmOFQb8KeKEU7bO0Rg,3
13050,-66jJ8Hl0vLV5PMxySNbXA,3
13051,3WZ0Ps4j0NEAMep7HSjNuQ,3
13052,uAE0ZxP21IXPoMpD_CAF-g,3
13053,K8ToHEm5C9i1G1gOXaDSQg,3
13054,ex_afm5DwBHa0bYjBm4SLw,3
13055,kOdlPUs8Jztserct4CqJUw,3
13056,Qlmusk0BBY0kMOd8Y96H4A,3
13057,TDcvvysk-Qv-7qwMrVqjkQ,3
13058,EqxVp4_9Up1HNgpU2pH3WQ,3
13059,_VJmkOkjDz7ddaNh-MP6gw,3
13060,vaCZdS9Q9wIHw-YwHoYErA,3
13061,zropQGh2fc7PMpzd32vneQ,3
13062,gDTweCroN4oUVSFUImLSsw,3
13063,shTjuOj-uprB0zxGmbzgQQ,3
13064,7_5gXg2aG_wrJ18wdkDymQ,3
13065,Q4NmqOOn2ZhzgxtcTJXh3g,3
13066,ggNLqZxILZgGabRT_NPS_A,3
13067,iREp6devfcmlArfUAuWAZw,3
13068,GrRudUHgEFISRudONNPtxA,3
13069,ObkVEcYUuf3efg-0V_WYfQ,3
13070,Q92Zz3X3sSvX9hn7cBN6YQ,3
13071,tI7frEoEyPhtZDupUZvddw,3
13072,8xUO86TcmguXWWDJZTDjTw,3
13073,Ht66H1iGx0llc7ne81tjBw,3
13074,C5x1e9G5lwcfZ54_6bMbNA,3
13075,H_T1u5hL5HwH-XR9oZqYYg,3
13076,VH2N1ZbEwLsAz4MB57Dq1g,3
13077,Ov7AZSlmyltXOdXLgsV2Bg,3
13078,8O2g1M-2V58b-2b1ByThOg,3
13079,ARWccWepHrbNKUMI7M0UZA,3
13080,r3uAPYNo1CqWdnGuXndp6Q,3
13081,Vg48ETIyEP9MALSqfDLGmA,3
13082,u9vhzYtXpfyvAOAMnyy-Cw,3
13083,_xSCB2TZ-s6yTeafRnzK1w,3
13084,w5z2jLius3vQMVJAmWOn8Q,3
13085,uQIg4Jx3kDPQmj_acagLiA,3
13086,bj0RCI6nDYcaJfWQk377Zw,3
13087,GegTkSBppo4ktCbQJtBY0g,3
13088,YD9-VUxnobct_Jv4E9SAvA,3
13089,MsWmW4SkisV0uJIBxeNstA,3
13090,I2EK0VsOnF8pFCs28PHPdg,3
13091,F2HrwlxFS-SGpf5ZNVTCxA,3
13092,mSsDbYhDbGYEVvXL4SjCcg,3
13093,9LQ2GMxEzRTGoiHN9CwpUg,3
13094,grkhmhuKghaQS9vbSJelKw,3
13095,yiWDKCLzzmDw2OovHazivg,3
13096,_1n5XmMJ0cxxg9qMJTXqvw,3
13097,W4aXtdp4MVjXLWIG7aGsUQ,3
13098,eX1y-liKYdbpX0urIWMiTw,3
13099,5nFoMJ2-tljaFFKIK3EyOw,3
13100,HkMjKITEqy0-ekVmCEao0Q,3
13101,K0Mb7ebSa4DRUpEmfDZVuw,3
13102,qX527TfftvwiTGpdB0uRkg,3
13103,xq7UnFYQ4ZvLV6j1UKzEzQ,3
13104,SicIJ0W9Oxo2rkqyfkjjzA,3
13105,MNnCUYhi8JGEF7isbLXAFg,3
13106,XAE2qfI3yz0StQ1DeGxm2Q,3
13107,BAWF37UN61D7P3ITVuDRLA,3
13108,1dLWCD6CjSHD7PTfi5ZVNQ,3
13109,24-GR17kFltTGK_ePqPBkA,3
13110,td_BI5T5qP01T5QfD4j3Sg,3
13111,bNBtk8F-iiiWp6Z9Zi3ziA,3
13112,AJ60jCPc97f6K18EtgkWIA,3
13113,OyW7pkXCeVCtzg2mUC9Rpg,3
13114,GEdrmeb5ubO2Gq5MgMxDtQ,3
13115,pDplkJbShOXPhAChKVRMzQ,3
13116,XB6FBOSetUsSb-b9-9Shrw,3
13117,suSDu8cXK_9uuAJopn2R1g,3
13118,UALJipwvpD-M-PzI9uALZA,3
13119,skBtDnnw56gKfN03-hgW3Q,3
13120,czMJC9pUOMuxse5cEh_lbQ,3
13121,DIsakzk-hTU48OEhqYIf7w,3
13122,o3mCQJcBBMDWzTY-FuUh9w,3
13123,s6Sp7FLtuUmErh9DwrdpMA,3
13124,kOdCszON4PL0JNFV-QIFPA,3
13125,-jlPErSo5m-XoL2wP3xGNQ,3
13126,ZngsxFOi6nobpDSjPigJ9A,3
13127,V5wqGto1Lyv_CUdoRsfCwA,3
13128,KhlHPUt6CwUeR6OgOMZaqw,3
13129,HYYg3vvLz6YlhZRV6JxVEg,3
13130,WjfKT9KFRIufHXQkXp8Kzg,3
13131,xtvfB1EnVvc7nIwUcM1wiA,3
13132,lpDOqBhkJlxACzKQGAj_uA,3
13133,OV51MfcV6KiW9q1XINQkxA,3
13134,jMlE4wvspc0J-oN-SYUjQw,3
13135,ZysQaD5SeVh7NVnrHfTBIg,3
13136,gUvQpZuyDubgDvF7WgGWrQ,3
13137,Yjl8zvY3uujvpbKMXWOpXQ,3
13138,2BMk_drsikKWslJCXmQtjQ,3
13139,be4AtJFJYKrczlKsvNgPPQ,3
13140,1QxqPEuJY21z4Tpu0F34CA,3
13141,6CTLWfcs_dVk0-tXz2Mgnw,3
13142,uGe331PBgojNaSYl-Ky7aw,3
13143,eeeWa-VHQpirl1Yh8QJmuQ,3
13144,aAsN17aF8eYFhDhZchgFqw,3
13145,oZ2S37bqwcmscdssl2bHzg,3
13146,zw6b8aTnKUiG2b-9I7Gbcw,3
13147,MUcgA9DkEA-7QEE_PlMUmQ,3
13148,_NGJSi3AixdJUDo2Cul-lg,3
13149,vVVoGQF9WEZPpAUkbgoTDw,3
13150,Qpe1sNkcU8y4ZrpH5Pe-mA,3
13151,b7LGQXz4MWOXKkShLGblaw,3
13152,tppgfMYi1obCT1kaoAodqw,3
13153,ZvyWRT1hNF1zDii3EaUAiw,3
13154,rUwgspRXqjGdMvUgyzrWsA,3
13155,LnTZm3Lvt_aPWzpd61eq6g,3
13156,e28EYYiOKb-zEU-EX206OQ,3
13157,jzjFiISCuCYN4NR5DhVZDA,3
13158,lYkLyXkfYqHsMfqy_Un0yw,3
13159,byc92hBKz0DKvjcpl76LRQ,3
13160,GGwstV6vGSh3zxefGT-jbQ,3
13161,HUL-3j50kvnKvVBX_oHGEQ,3
13162,6AGpQJdTQmbzx7c2-D0vsQ,3
13163,BrHFEGVof2yzU2JWD5aolw,3
13164,EOKwm-EHp7ToNcJqlYNHQA,3
13165,v0ke5kGX7XXYV7ojbQGUyw,3
13166,Nk2Yip4Z3k1KWrql09VUqQ,3
13167,AZ42H2kk4JUiskC9NPoUjw,3
13168,rgSHLh2Le0Un82FDxbq0mg,3
13169,__aP-gQsROtMFNWR51oMYA,3
13170,g2L3i4ly79GCSUyzmvpzag,3
13171,-YDYk83kO5ek-h4Fdu-Ugg,3
13172,9dbBieF80i9ChNDRFOdQIQ,3
13173,hz4bHSUtWWJpCcBOBxgS_w,3
13174,v5NIFuliBZzBlXiG8JpIXw,3
13175,-wwhD6SwDOJZlbZkHlIchQ,3
13176,5sxZiPD8jUs3EEZcIDvrEA,3
13177,pdTMufXNfscAH8HWZJIyDw,3
13178,KCFuMZja9iDK9vc0dW2O8g,3
13179,3xW7Uk_12K8qSdBctcXySA,3
13180,BRXYWO_BPuLZqDjuDERLTw,3
13181,p5dg1GwWJmJM0-PEJ5MDGg,3
13182,9ONW15iI5PUFBkA0EoBVuA,3
13183,ki5kQi14Pn7S--GJVvP8aA,3
13184,T2zC6Ri_p-mSvyEXMvkfKg,3
13185,ek2dBXspmxEQIo8p-u-Qow,3
13186,ehgD8q-0bNcK451fXCWU2g,3
13187,2FNL1n2LZHf8jAXwTDDNVw,3
13188,H6FkrNQSCZAcYQPn0emM2g,3
13189,kvRjzneD1FWh4Szb-trL4A,3
13190,mlaj6BRLOVtlEMRTZhUVvw,3
13191,9rdEIoILba8wSZcrTLFzNA,3
13192,AubKobiTtnvsjM7NEMmMdQ,3
13193,OeciLH3te4NiWtI-uu7q3A,3
13194,OsqZfeV7E3P0DQ8tShaTLw,3
13195,n7MuD0SKjIXa6sIOqboEyQ,3
13196,IbiG8dVoWZhMBRYVgCCDdQ,3
13197,xqv8d9Hbol0uPqISSLIchw,3
13198,1EzUeQ7rk4WXGPOpHmxSGA,3
13199,S57Jpd0ZAv7CEf8EIJopNQ,3
13200,WXgV2lOUgas7DzTLeDau-w,3
13201,WOZeIFP5eLN_oKvu6Rc6xw,3
13202,WrZaL6BxHqVqt3sAcJ-5Rg,3
13203,2r8K64zBf81zBanmxniMkQ,3
13204,3jm8wl6bt1sytsf_xH0l1A,3
13205,TvbJq1a1Xto5w6t4zMUYHQ,3
13206,mduxUVqfm9Xv7gkgjk_xQQ,3
13207,Q6eP-wX_xOI0bnZqIQlTGA,3
13208,aO-9aTRxa3ftXn9HYfuCRg,3
13209,9f5GXEeTvBWnrZ-AHEjgJQ,3
13210,bYZbahVLtoDwPHf0p-VQrQ,3
13211,qX-dRizrEbVy1Up4Mam74Q,3
13212,uz3DxX4PhZ9bVUszYq-_Bw,3
13213,PdJzka1X1_jc1t_Ke2lFFA,3
13214,RhuFGWbkMSHWPEFvHVX5hg,3
13215,f-1xEwYkW3xNs0AkvjdiVA,3
13216,kc8vRZ1N3YgtheOdA44DoQ,3
13217,DadnCMDdFEct8m4rf5H9YA,3
13218,AjU2o0uLumPuTLPd_cuK0g,3
13219,r2VkTqhaK86fE9JA2Ww1NA,3
13220,raot7eGR74kljf3yI3qRCg,3
13221,gdPngoSC01_gbRsbTiKELw,3
13222,BA7PBpmGY-ECIRTkYQEzQg,3
13223,K0lttiVfWWP1u5JmsVp4cA,3
13224,NcrvG-VdwRlFJ_IHaL4W7Q,3
13225,YTHqx3-SkHeMVAB_TbNo6g,3
13226,DcLUToAT66NboaJPrH9jCg,3
13227,rajhXVhe25WptAZx26UqTA,3
13228,UasJAUd6M4An8teJipPQ_A,3
13229,eRnCmPc6TTbNK-Zs0jgYPA,3
13230,Nvuya8iH_NaJlzXg-dx1-A,3
13231,9b-LZWsj75mmfMYuChXDkg,3
13232,6YTyBjO6M99YgIRZztaRZg,3
13233,yukhGNx1-95mr1IivCU31Q,3
13234,Tbb7lwvdxSBKz9d7-j333A,3
13235,6Cs52T0ItZ5TQ5Qx-UGaMw,3
13236,Qp77EOPIFpSsgv5DwC6icg,3
13237,ei5wjgh-xGNDop2dpS7mqg,3
13238,kqILsuvTSSW6v82S-_9jRg,3
13239,pnvgzxwsuYSx0PbgfF_qxQ,3
13240,gsmV91I9WXIklJ0FTU4WoQ,3
13241,8jmTWp1l7gjs0sJJMthMsw,3
13242,Xfqxe-VXqoW-MdSZwwkdlQ,3
13243,cdTH26q7oWepyPQqN_yDoA,3
13244,pFAQJ8FCAznJx2aA0D1Cnw,3
13245,XwX2NRWCKTxSdwGTJT8MUg,3
13246,hgS1bTe7QtWYSyoMRKfs4g,3
13247,ZOKOIN-MGeVsWizOsdWQJQ,3
13248,9hIN1vyZLUGN2MTHRARSlw,3
13249,FJ1JOD39Dtk1KTU7pjXnkA,3
13250,TUxihIRuByoK7X4MW9hd3g,3
13251,O8t8fz1_b2RLP_EtsPXj0A,3
13252,-fJHTVafUBfsTOH_bopDBA,3
13253,CA2HX-HS8KSdvB7wW0hdvw,3
13254,68AYY0l4jZMAr3lOGHuLvA,3
13255,zjjWuLq-6ejztiY69Lx0Pg,3
13256,aHSVj4JZxdic3jFosnq2BQ,3
13257,RTf4ZFSpTGRUKgaKUf9D8g,3
13258,xkloXCI9qCOxOIPlgM7tiQ,3
13259,SEWYaGpr7XxcLSQFYSV3iQ,3
13260,y5nl-lRDlphGQ9XiwDNmtg,3
13261,n3asx6opCxqrhtKy_g-1xA,3
13262,qsUIypJ9ktv6SeX9bz2_pA,3
13263,f-XoS1T_myjTKwE11eq9sg,3
13264,2h0D_jeKy81uZgpZGZmGPA,3
13265,UH87t9fT_oTLMZfr5iCbQg,3
13266,VymPe2QIxLcb3KO0xqRd8A,3
13267,8eVJ744Y7_tTNbD0whZudA,3
13268,Ojg0gd1fFb_u15FxxlAtKg,3
13269,ur84JezPd2IN5PN4J-fEVw,3
13270,QA-k4Kj_kuSAXKekk1NO4g,3
13271,yK2F2XBum1UdJz3o24mK2w,3
13272,FwFJcH8ashI_DyP1VTQRlw,3
13273,NqHnyWcVOgklZmy-ERaCLw,3
13274,RnF36ZCuwHxpoFXf2aXX1g,3
13275,_iH5S4hKoEhqeEnoQboSqA,3
13276,KscVqYYG7ziAroZhfNb0Ng,3
13277,KUjsbkoFbw2lH4sqFZYneA,3
13278,WH6JNvJryAn6tTYVrKHktA,3
13279,xOJy0o-qdWh8qFpEwLpooQ,3
13280,X5Pzru1HTQMyQNGKn3_rNA,3
13281,lNkxXDcNoHBpWDNPoZesYw,3
13282,53J9FLRAZZcI-y2r0_s2Gw,3
13283,ka2XO8vL_PqCS-xk3SVauA,3
13284,6b2BTPWwZtibqehJnbDyrA,3
13285,lumA35wW2E4NgclZmTtjxg,3
13286,giGFpZkRy89cUzgTuyfNGA,3
13287,QX6qD3JEopZSH2SQsmObxg,3
13288,--qLiYw2ErSmvVwumb2kdw,3
13289,HM9lXsS5tuiDp1gv12nWQw,3
13290,zhumoR2FUsJdhGR03yrb5g,3
13291,WSZkBTGrUxPztXFlghJ17g,3
13292,OsmHS0f9VPqrU7s3e5uVGA,3
13293,Ja5q1hoxAWrmb8ghT3y7BQ,3
13294,MwwCeoby8xfACNV2TpwETg,3
13295,xrA9uBQLqFtX36MJCQd0Vw,3
13296,gz1nRaB7g2TzQHpqiCldHw,3
13297,yd5CI-2fASWsrA92dUR1ZA,3
13298,WEyscOTFMWXEAH5Mloh6AA,3
13299,NPuyOiALOB9TgA0OVZ5lzQ,3
13300,hNLnKpAYld9vT3d_fH7r5A,3
13301,riwJWxj4850tGBhRahDt7g,3
13302,5E0cBlMLwwDwOrtyAYM6dw,3
13303,JFxPEOpLWTXS42zg1uAJvQ,3
13304,ZGCbGANEWt187yUBSJWLyg,3
13305,pr4NB_zaJxaOAto7HYh6Ag,3
13306,F8iEemdbkxSrwlzYs8hOmQ,3
13307,WBdJ_3M3NC5RQZgGK_dPgA,3
13308,9A8You1zQYoXDcOFINpe9g,3
13309,KhPuIle_oLlKhz5pRaUA0w,3
13310,7Hl4TcFcgdW2-TR-mhk27A,3
13311,6ryisCDH93KKZZvJzs9DXA,3
13312,necj933-7IiKCyMGj6ZWGQ,3
13313,-fK9wuD1tw9TPDta91WgTA,3
13314,c1e2juwQjrfnMc6yQHJOkg,3
13315,g0OWissnXQgRJVJGYv1mfQ,3
13316,Af-cHczrcKoC8IbEadZKkg,3
13317,1KhFin3FDeR7auf39WBUiw,3
13318,ryhPJ8yVzy7W_25lWOyPdg,3
13319,3mdQC4EqCJ-WAmkgjij2XA,3
13320,V2EG9XZ_HGwImDmTXPTJcw,3
13321,d4GRmLdkPIsJBeOYE7fuqA,3
13322,vscBXFI908OqEaRHPlaTlQ,3
13323,DKI7QWP8tHdUZs9RuhkJOw,3
13324,L_Rwy6oSAnMUY3NCDspxmA,3
13325,cMTchHZvXT0j_T2XtR5Mog,3
13326,RfH_xT16s0bZrZCyPEtnTg,3
13327,rNg75hKR0UIB5-jX5WiVQg,3
13328,yURl5KBxbLUOEGyJg9nlVw,3
13329,pVF5PlH8OoV0S2S4mIEIcA,3
13330,pICJRcyqW1cF96Q3XhLSbw,3
13331,FrkGJp1WIxpFFT07Qbos5w,3
13332,IjGv6t4u0mNCVaclSZP0ug,3
13333,5eosGh7B61-JW6Q2EGwKCA,3
13334,Y0izXh4Dv1_YU68tn43Xiw,3
13335,KP-G_FCl5eWqk1gRSDUVWQ,3
13336,15eVb-rIKkWyWjcAvYmmPg,3
13337,Rr9kKArrMhSLVE9a53q-aA,3
13338,Dw-dt4aO4ieBUHQBdmaWdQ,3
13339,PpN7ZMEhfQaNm7qxVZ-nTg,3
13340,a8vo2Ho-DOFeLmTxVFa9IA,3
13341,PPnzhVLbyGbYdSGmnvzdXA,3
13342,4RNZxB_UfRY6xmCHGwd18Q,3
13343,nu8KTa1S_hzLWn_QFhxJVw,3
13344,rkqsFfbdeuXevR4Z3VgFuA,3
13345,NC2cV1pPDs3MYeGM5LFsag,3
13346,UzbNTU2k8A4k0uLrDbRq2w,3
13347,SvA2IQ9SyI1Dh7dtwNNs3A,3
13348,X4mouE_cMiwbfyCPZ_K-FA,3
13349,2bAMp7RVhArwR2bHTFlSiQ,3
13350,-EHrU_DwtX2Jv4NbAMppTA,3
13351,-9NmUeTphyS9Lq1o9MACGw,3
13352,WN5wXhd4m0hE03rx0hyL0Q,3
13353,Pb864ll6j83uPCf8zR7LIw,3
13354,CgweZJAp5Fz-2XzjPE4Htw,3
13355,8HD-DhC01UzO2zAM-xXROw,3
13356,QF-NeuyoBUBA9qJCSmLpQg,3
13357,Zrn-vzv6AOOHtkh9SNf3zg,3
13358,Gq2o0at0DYCdOwWeDGDHFA,3
13359,fPrMion5qXXhauWaBk4-KQ,3
13360,E2uAzmg3tDenxiZa15E5IQ,3
13361,nJcpA8LGYWg2XKSK8T5aug,3
13362,JOtL55d_bLuoQ3b3ESDILg,3
13363,Teey1dKNnEr-pLF_45JhaQ,3
13364,BErYojCJSO959vzaz9JclQ,3
13365,q8miJ_J2phTWh-y7bX1M6Q,3
13366,LChxkTCFNR7LgDgfk0mnxg,3
13367,Xf2bYD_gsKuWiGYZw2qsYg,3
13368,Pw2tldyhEmrPgan0VJEu5g,3
13369,nwVZnjRDhUrFo1kGahLIZQ,3
13370,usU3CbQVFROluSEwMplvNQ,3
13371,BK2gUCtc4OzOjDHDCom4Ug,3
13372,t2VUJzydog1DPBxlEcfQ-Q,3
13373,CO05TYrf8g0WTOB_bmE3uQ,3
13374,wbDjLbShJ-ZJfm6jJZp-Aw,3
13375,uJvY1tWgNtuo2wQNoqDcZw,3
13376,JG98smIWipytmzzvo4lBTw,3
13377,L1LCSOze9oX1IUkD-jBCRA,3
13378,sfOczyUZLffzSOVeVBbJrw,3
13379,Ni1KrIwBlv489_4GTzXGEQ,3
13380,lItMh_MFnh9Bf2m1m9wN-g,3
13381,KMfIryKytcLLRKZjW-bWZw,3
13382,GU9Cmcwudub8l_NaghjXlg,3
13383,Lqts2wPvUQfpsBM8sgsp_g,3
13384,I1LP0Vg55lwufnoNREE1KA,3
13385,GoUSZEWLycD1fIYthTMylQ,3
13386,a2iOC9RIV18gDCHl8cUF0g,3
13387,F00qGEKYhqD43At669lcjw,3
13388,0-knl9jhkJnseDvsrUpFWw,3
13389,TPFn081P757YhaTLiFo6tw,3
13390,JUQG2g3KYK6nbEuKNSxWiA,3
13391,NWNMw4t-N-l353aNl1ON6Q,3
13392,8zoIt_7h3gJeW1YGEflHrA,3
13393,QUM6YFcm1pa-zC04ywYzSA,3
13394,XQpvOa-EQzpi3tSMaWC8mQ,3
13395,YwrL69clJBmO9-HgA7dfUA,3
13396,bPGzgqDIbFAhSLo4GAT-Kw,3
13397,0fa2PVw89DprDu7Y6bmhpQ,3
13398,YGp6vEXRRm3DE5GDQJ-WeQ,3
13399,hprpU8NIM_w7k6Dhc09Tvg,3
13400,-Xld662dL8WxrwP--bclIQ,3
13401,XT69kvQNo-GYV69ArR8luA,3
13402,tuBPp6lhttLhCPZ8zHh-og,3
13403,_qdWW_AhhkW8jPs6HEtEfA,3
13404,3kRWkLMoDU2sWe9o0g7cvA,3
13405,V0ffRTuD2eZkUn6dyZAgRw,3
13406,6dk0z0DsNAMgqLLuKusNaA,3
13407,LbSiWGzV38EDv9E7ttFohw,3
13408,qhtvmfRicW2pFR6EosVJVA,3
13409,7y1zIK1ZtkkGIKeRUobThg,3
13410,jGn6f8Y8A9mnNlVSc4lAJQ,3
13411,G1nix5cIWx3Jla8xZG-xAA,3
13412,SbeRCGZkFYBIrclVFjhlkw,3
13413,RSKvB-XntkiDnMqYqAmtKw,3
13414,GmXBlRwiwHSaq3ekhvIaXw,3
13415,TuYFF4EyehNbGPQRKQMo0A,3
13416,TYdunOckX27XihcueGkqmw,3
13417,_urnEsYdKg1wt057-8yA9Q,3
13418,qjIN4UbE96Cq6JKwLIQ9VQ,3
13419,C0WerzFn6lh_6AXKuNr37Q,3
13420,0GYqOZwfs9eZGLdb5HCFLQ,3
13421,ynDIatDd8kadPfdcorCLuw,3
13422,Gj6qT1khVT0h0gHGuKeHxQ,3
13423,VExHYbR-dTxBNrJWs-FQVg,3
13424,kAGknILVe6xCv9a2uc5JHw,3
13425,JJxqqn7L8xHywh-JU6Y_7A,3
13426,6JhaHt80h2cqRaO3f0TQvQ,3
13427,Hywj7lDRT7x5V9l6fiAKpQ,3
13428,B2MKYwShNmBiaQ3EJadR-Q,3
13429,ycmC6YVJPN5aHoZivAYakw,3
13430,yKSQMO9mUYP9y5OvFGKRLg,3
13431,StQxuXJYJcKL_57IceqkaQ,3
13432,FFeHf7WyHxvfwyQla3wbnA,3
13433,9zOydjYJlIqsnJYtWDNP-A,3
13434,kufdqqeufwSP6rgeIKLKAg,3
13435,tbywjhakyNMRix9UuBk1mg,3
13436,sWfu-ZkW8alFwLQ0DAb3NQ,3
13437,VGFQZ1BJzA-zE24bSwlb6A,3
13438,Tx2VhZhz6YQF3sWs06aLsQ,3
13439,UMk0lGTmaDvASQ7ZutGe1Q,3
13440,HbKOf_lcUc35aesuiTg7mg,3
13441,pbrDl1xGdM9Vo34dxlcFow,3
13442,Wqf4Qysp7J9EAKNV8WVQ4A,3
13443,fvp72qHtduYw2rZRD6tTSQ,3
13444,2fpERS7ZVMI3vYwNht4xfQ,3
13445,hjr1Mf6H_0th7P-caafe3w,3
13446,8Fuj85Zzsmcp6fmb-DJH6A,3
13447,bkDuONiCvpgMzRPbNwfDFA,3
13448,oW0t4UaKmQGTlyT6F9j-hg,3
13449,5PFe6zWUmaHGgnkubYM5fw,3
13450,J5a2ebSvwIStqCDZEp2E_g,3
13451,q9MD6v9MS5irepLysMaPXA,3
13452,SRSbjscd1BNuTsRBHfCRBw,3
13453,GiIkDWHFl_0cyG5BdTWeRg,3
13454,xjEhcz3F5oVZsuV6SLiRJA,3
13455,Wo4JAP8XQqaNFUauDb2aZg,3
13456,AJJwMAXaBQ9E_8424COF_w,3
13457,fBrlIWYuN9PirCMxzcMg2Q,3
13458,1W657uKWvcMKIHaOmEOc-g,3
13459,tju5-hhym7bAyxJsAFZoFg,3
13460,Gdd-lFCCu9tUHNcOC76F_w,3
13461,o_jUWfLk0tubJk-C_HoXVw,3
13462,6fufLHpGw6EqVUHoXZGV0A,3
13463,FWaU544E0DNj3mkjlKif_Q,3
13464,6ecp3KLH7IRUC7muZih05g,3
13465,-8NGFqFrlOmWawr827tZNg,3
13466,ipPhk2H1S5MjswqJH7xrCA,3
13467,U50T86i8wyNWGWxsP7GIRw,3
13468,JpPO9lHZY74bor7ZZuvZ1A,3
13469,6PeAzc06qTMPoySLvh7JQQ,3
13470,fHhqyONubL3XD6FN7BzSug,3
13471,K2MrnWrEEg9FzHrm9lve8A,3
13472,IrUhsjQZtSB-TjxqtXaKkg,3
13473,ENmvPOGlywu9umDkLGaR6w,3
13474,_H30_Y_YcQQ7kbix9a1KfQ,3
13475,FC5UR5CqntJZ9oTR7x--wQ,3
13476,Jv4af70Tbc_R_GqvkumqaQ,3
13477,-qyzTT2NndkDNhDYBIBtXQ,3
13478,odbCyrdi39ZoM7igExAmMA,3
13479,eTx3kjznjf4PIgRcTvn5nw,3
13480,EQNQD6KkcKHiDlnek4n6Lw,3
13481,4kgGdUYHe-uyqZtl5ch54A,3
13482,jugVvW4yAJu92lzv3jun0w,3
13483,My0ztUgvsTJhUhSBjI8F5g,3
13484,CYc1pYOnmD6r5Z-RMrl5lw,3
13485,qAwhPrxjEuHjNY9h7X01YA,3
13486,oBMzl8M5hexc1ZviiWl4TA,3
13487,WBUEQ0evgAFAkyooHihhSg,3
13488,csq9VYVCD49otyOurg2vFg,3
13489,ClMlpl1TlIXLMkZYUOfChg,3
13490,cC1eoK-OmqW_htuOLjMdJA,3
13491,7HOquuD846z4wvhdEEWhDg,3
13492,qAWGiUXtlA_ddhuVV5KowA,3
13493,wOp0SwGeUFP3MTKXDwSmjQ,3
13494,Y-xCFPYXWd9Ig0R_ZTd9mA,3
13495,O_h2eu7ygwRmBqedfMXqqg,3
13496,84oFqFilO7wbs2iVsTy3eA,3
13497,obUkySQ_XH8eqvypSLDt3Q,3
13498,rya6tFodyr75vbuHbmka0A,3
13499,sBTUg4DINvmrfM2cLQZAjw,3
13500,1ZafwEsM1pyE4z63SW81hw,3
13501,VpJzlz3bKOJtiI1rb9kTpw,3
13502,_3NZVCWeyFZ1_vWqi2avjw,3
13503,FUk85WE-5oLXfqgyYZKWfQ,3
13504,4xV3C_5VXQzAAYGIwJ_4dg,3
13505,oW31UxVGiuSspqZr3_PILQ,3
13506,pDOmFcUzaCzh2ETvx6z4BQ,3
13507,Z4D9fzsrlNX8O9rkJuEo6A,3
13508,A0-S0UG8P00_T5RavArH3g,3
13509,8Pw3gUxSISkGqWNOsdWQ4Q,3
13510,hmp38bs96zxjyNOnMAsG9g,3
13511,VFrmNGmPK-8UsDAXlxX-CQ,3
13512,N9L1B3TD57wyDl7f3Awlcg,3
13513,iughLCnsJqO9kUgqZIkB3Q,3
13514,tpo4IsLJDU5agU2TjLO-jw,3
13515,oZFddbA1tlw4CHrLvg4mwg,3
13516,2gFPQCmKKVi1aHgGTLRZvA,3
13517,izSgTrqebu8bN8ONOCs6cQ,3
13518,oAsfYTJE3cOJXk7Dmb-1TQ,3
13519,xGcpC8D4Sio-bN9KCr054g,3
13520,Tsf0CSHMhcajQOJe-GYQyg,3
13521,oNeZmmoO7OCyT2vSsVnGKw,3
13522,TSwMwVq5GtQh5LW2t32uGA,3
13523,wghnIlMb_i5U46HMBGx9ig,4
13524,4dVrWc4Nhuw9apfk9BWEcA,4
13525,9C2rpb56aQvW0ViZHK9sPw,4
13526,TEP-73fGvgSUmtQFaOTA_g,4
13527,aNXw3PkXVt8ANwLyCfcmpg,4
13528,46_2e1hnQ4csLrYnhn6bkw,4
13529,bdfZdB2MTXlT6-RBjSIpQg,4
13530,PW5eZM5RAQEhy3wgovChhQ,4
13531,IbndcMURguByburM72o3SA,4
13532,TJe1ZGe-X0-GjOQd00kKxA,4
13533,O0YHVrUtxbsEhQ4qaWkVaw,4
13534,gl9APAes1BYYt_8UsDVsPg,4
13535,4FaYG9qKDpDyr68bKmaIEw,4
13536,-ujBP1Dw0j1-Ffaz97-LXQ,4
13537,g7GCbnZC_HKO0ybNt7NXBw,4
13538,K5ffo0hkwhG33BDNQrJF6A,4
